Address,City,Price,Bedroom,Bathroom,Floors,Parking,Face,Year,Area,Road Width,Road Type,Build Area,Amenities
Other,Lalitpur,2300000,1,0,3.0,0,South,2074.0,650.0,65.6168, Blacktopped,650.0,2
Bhaisepati,Lalitpur,30000000,4,4,3.0,1,East,2074.0,1026.75,0.0,None,1026.75,6
Imadol,Lalitpur,20000000,3,3,3.0,1,East,2074.0,1026.75,0.0,None,1026.75,1
Imadol,Lalitpur,19500000,5,3,3.0,1,North East,2074.0,1026.75,20.0,None,1798.0,11
Imadol,Lalitpur,19500000,5,3,2.5,1,West,2076.0,4671.75,20.0, Blacktopped,684500.0,12
Other,Lalitpur,20000000,5,2,4.0,1,East,2076.0,1369.0,15.0, Gravelled,1369.0,4
Imadol,Lalitpur,23500000,6,4,3.0,1,West,2072.0,1369.0,13.0, Gravelled,1369.0,13
Other,Lalitpur,40000000,4,4,3.0,2,South,2006.0,6727.25,492.126, Paved,6727.25,12
Imadol,Lalitpur,2700000,0,0,3.0,0,South East,2074.0,2738.0,14.0, Gravelled,2738.0,0
Imadol,Lalitpur,13000000,2,1,1.35,1,North East,2076.0,8316.75,10.0, Gravelled,8316.75,0
Imadol,Lalitpur,12700000,2,1,1.5,1,North,2076.0,1029.75,10.0, Gravelled,1029.75,8
Imadol,Lalitpur,11000000,2,1,1.5,1,West,2076.0,7974.5,16.0, Gravelled,7974.5,0
Imadol,Lalitpur,12000000,2,1,1.5,1,West,2076.0,1026.75,13.0, Gravelled,1026.75,8
Other,Lalitpur,12500000,2,1,1.5,1,East,2076.0,11962.75,13.0, Gravelled,11962.75,11
Other,Lalitpur,11500000,2,1,1.5,1,South,2076.0,11621.5,13.0, Gravelled,11621.5,5
Other,Lalitpur,15000000,2,1,1.5,1,North East,2076.0,1371.0,16.0, Blacktopped,1371.0,7
Other,Lalitpur,11000000,2,1,1.5,1,East,2076.0,1026.75,13.0, Gravelled,1026.75,5
Other,Lalitpur,22200000,4,5,3.0,1,South West,2019.0,4671.75,0.0,None,4671.75,0
Imadol,Lalitpur,12000000,4,1,1.5,0,North East,2074.0,5356.25,4.0, Concrete,5356.25,5
Other,Lalitpur,8700000,0,2,3.0,0,South,2060.0,342.25,1.0, Concrete,342.25,3
Other,Lalitpur,12500000,2,1,1.0,1,East,2019.0,1026.75,13.0,None,1026.75,0
Other,Lalitpur,130000,2,1,1.0,1,East,2019.0,1026.75,15.0,None,1026.75,3
Imadol,Lalitpur,23500000,4,4,3.0,1,West,2016.0,1283.4375,13.0, Blacktopped,1283.4375,13
Imadol,Lalitpur,27000000,6,4,3.0,0,East,2074.0,8316.75,13.0, Blacktopped,8316.75,5
Other,Lalitpur,3700000,5,4,3.0,9,South,2074.0,14477.25,8.0, Blacktopped,14477.25,9
Imadol,Lalitpur,21000000,4,5,2.5,1,South West,2076.0,1369.0,20.0, Gravelled,1369.0,11
Bhaisepati,Lalitpur,28500000,5,4,3.0,1,South East,2073.0,12305.0,13.0, Blacktopped,838512.5,15
Imadol,Lalitpur,19000000,4,3,3.0,2,West,2076.0,4671.75,0.0, Blacktopped,4671.75,0
Other,Lalitpur,21000000,3,2,2.5,1,South,2074.0,1027.75,13.0, Blacktopped,1027.75,17
Other,Lalitpur,45000000,3,2,13.0,1,South,2015.0,1800.0,20.0, Blacktopped,1800.0,28
Other,Lalitpur,1200000,0,0,3.0,0,South East,2074.0,1129.425,20.0, Soil Stabilized,1129.425,0
Imadol,Lalitpur,21500000,5,3,2.5,1,South,2076.0,4671.75,20.0, Blacktopped,4671.75,13
Imadol,Lalitpur,22500000,6,3,2.5,1,South,2076.0,8316.75,20.0, Blacktopped,8316.75,12
Other,Lalitpur,18000000,3,2,4.0,1,East,2074.0,1259.0,0.0,None,1259.0,23
Imadol,Lalitpur,15000000,5,3,2.5,1,West,2076.0,7974.5,13.0, Gravelled,7974.5,14
Imadol,Lalitpur,20000000,6,3,2.5,2,North,2076.0,8316.75,13.0, Gravelled,8316.75,13
Imadol,Lalitpur,18500000,5,2,2.5,1,West,2076.0,8316.75,13.0, Gravelled,684500.0,13
Imadol,Lalitpur,22000000,5,3,2.5,2,East,2076.0,8316.75,20.0, Gravelled,752950.0,14
Imadol,Lalitpur,19500000,5,3,2.5,2,East,2076.0,8316.75,13.0, Gravelled,684500.0,15
Other,Lalitpur,17000000,5,3,2.5,2,South,2074.0,8316.75,20.0, Blacktopped,8316.75,4
Imadol,Lalitpur,17500000,6,4,2.5,1,South,2076.0,1028.75,16.0, Gravelled,581825.0,13
Imadol,Lalitpur,17500000,5,3,2.5,1,South East,2076.0,1028.75,13.0, Gravelled,581825.0,12
Imadol,Lalitpur,19000000,4,3,3.0,1,North,2076.0,1197.875,0.0,None,1197.875,0
Other,Lalitpur,1600000,0,0,3.0,0,East,2074.0,5357.25,16.0, Blacktopped,5357.25,0
Imadol,Lalitpur,3000000,0,0,3.0,0,West,2074.0,11962.75,13.0, Gravelled,11962.75,0
Imadol,Lalitpur,18000000,4,3,2.0,1,South,2076.0,1028.75,0.0,None,1028.75,0
Imadol,Lalitpur,17000000,4,3,2.5,1,South,2076.0,4673.75,13.0, Gravelled,4673.75,6
Imadol,Lalitpur,2400000,0,0,3.0,0,West,2074.0,4672.75,20.0, Gravelled,4672.75,2
Imadol,Lalitpur,17000000,8,3,2.5,1,South,2076.0,1026.75,13.0, Gravelled,32513.75,3
Imadol,Lalitpur,2800000,0,0,3.0,0,South,2074.0,11961.75,10.0, Blacktopped,11961.75,1
Imadol,Lalitpur,22000000,10,3,3.0,1,South,2074.0,11961.75,13.0, Blacktopped,11961.75,4
Imadol,Lalitpur,19700000,4,4,3.0,2,South,2076.0,1197.875,13.0,None,1197.875,3
Other,Lalitpur,20000000,3,2,3.0,1,South,2070.0,1026.75,20.0, Blacktopped,1026.75,19
Imadol,Lalitpur,18000000,5,3,3.0,1,West,2019.0,1060.975,13.0, Blacktopped,1060.975,8
Other,Lalitpur,3100000,0,0,3.0,0,East,2074.0,8316.75,7.0, Blacktopped,8316.75,0
Other,Lalitpur,350000,0,0,3.0,0,East,2074.0,9240.75,24.0, Gravelled,9240.75,0
Other,Lalitpur,37500000,5,4,3.0,1,East,2075.0,12304.0,16.0, Gravelled,12304.0,12
Imadol,Lalitpur,19200000,4,5,3.0,1,East,2018.0,1027.75,20.0, Blacktopped,1027.75,11
Other,Lalitpur,28000000,0,0,3.0,0,South,2074.0,12646.25,20.0,None,12646.25,0
Imadol,Lalitpur,3700000,0,0,3.0,0,South West,2074.0,1711.25,40.0, Gravelled,1711.25,0
Imadol,Lalitpur,6500000,2,1,2.0,0,West,2074.0,1026.75,5.0, Gravelled,1026.75,0
Other,Lalitpur,38500000,4,4,3.0,3,North West,2019.0,9003.25,13.0, Blacktopped,9003.25,9
Other,Lalitpur,14500000,0,0,3.0,0,West,2074.0,1026.75,13.0, Gravelled,1026.75,0
Other,Lalitpur,25000000,3,5,3.0,1,East,2074.0,1369.0,20.0, Blacktopped,2300.0,0
Imadol,Lalitpur,16000000,16,4,4.0,1,East,2063.0,1369.0,10.0, Concrete,1369.0,0
Imadol,Lalitpur,13500000,3,9,3.0,0,North East,2076.0,11619.5,10.0, Soil Stabilized,11619.5,7
Imadol,Lalitpur,12000000,2,1,1.0,0,North East,2074.0,1027.75,12.0, Soil Stabilized,1027.75,0
Bhaisepati,Lalitpur,2700000,0,0,3.0,0,North East,2074.0,9343.5,16.0, Blacktopped,9343.5,3
Other,Lalitpur,36000000,3,3,3.0,2,East,2065.0,9343.5,20.0, Blacktopped,9343.5,0
Imadol,Lalitpur,22500000,7,2,3.0,0,South,2074.0,11963.75,13.0, Gravelled,11963.75,0
Other,Lalitpur,35000000,5,4,3.0,2,West,2069.0,2053.5,20.0, Blacktopped,2500.0,0
Other,Lalitpur,4000000,0,0,3.0,0,North,2074.0,9001.25,12.0, Gravelled,9001.25,0
Other,Lalitpur,1250000,0,0,3.0,0,West,2074.0,5014.0,20.0, Soil Stabilized,5014.0,0
Other,Lalitpur,4300000,0,0,0.0,0,East,2074.0,12988.5,26.0, Blacktopped,12988.5,0
Other,Lalitpur,17000000,3,2,2.0,3,West,2019.0,1369.0,13.0, Gravelled,1369.0,1
Other,Lalitpur,19000000,4,4,3.0,2,East,2075.0,1370.0,13.0, Gravelled,2500.0,11
Imadol,Lalitpur,18000000,0,4,4.0,0,South,2016.0,244.475,0.0,None,244.475,7
Other,Lalitpur,17000000,8,3,3.0,0,South,2074.0,1026.75,13.0, Blacktopped,1026.75,0
Other,Lalitpur,1100000,0,0,3.0,0,South,2074.0,1711.25,20.0, Gravelled,1711.25,0
Other,Lalitpur,15500000,8,0,3.0,0,North,2074.0,1026.75,20.0, Gravelled,1026.75,0
Bhaisepati,Lalitpur,2500000,0,0,3.0,0,East,2074.0,1711.25,0.0,None,1711.25,0
Bhaisepati,Lalitpur,3500000,0,0,3.0,0,South West,2074.0,1369.0,20.0, Blacktopped,1369.0,0
Other,Lalitpur,2300000,0,0,3.0,0,South West,2074.0,1711.25,13.0, Paved,1711.25,0
Other,Lalitpur,17600000,2,2,3.0,1,North,2074.0,11620.5,13.0,None,11620.5,7
Bhaisepati,Lalitpur,25000000,0,0,3.0,0,South East,2074.0,9001.25,12.0, Gravelled,9001.25,9
Imadol,Lalitpur,23800000,6,3,3.0,1,South East,2016.0,1369.0,13.0, Gravelled,1369.0,6
Other,Lalitpur,1000000,0,0,3.0,0,North,2074.0,1711.25,17.0, Gravelled,1711.25,0
Other,Lalitpur,26500000,4,4,3.0,1,South West,2075.0,1369.0,16.0, Gravelled,1369.0,13
Other,Lalitpur,2900000,0,0,0.0,0,South East,2074.0,1369.0,22.0, Concrete,1369.0,0
Imadol,Lalitpur,2700000,0,0,3.0,0,South,2074.0,4671.75,10.0, Soil Stabilized,4671.75,0
Other,Lalitpur,49500000,0,0,3.0,0,East,2074.0,3080.25,16.0, Blacktopped,3080.25,0
Other,Lalitpur,8500000,0,0,3.0,0,North West,2074.0,5476.0,13.0, Blacktopped,5476.0,0
Imadol,Lalitpur,10000000,2,2,1.0,1,North East,2074.0,1026.75,13.0, Blacktopped,1026.75,6
Imadol,Lalitpur,30000000,9,5,4.0,3,North West,2076.0,8316.75,33.0, Blacktopped,8316.75,6
Bhaisepati,Lalitpur,4500000,0,0,3.0,0,West,2074.0,2738.0,15.0, Gravelled,2738.0,0
Other,Lalitpur,5500000,0,0,3.0,0,West,2074.0,2738.0,15.0, Concrete,2738.0,0
Other,Lalitpur,7000000,0,0,3.0,0,West,2074.0,3764.75,15.0, Blacktopped,3764.75,0
Other,Lalitpur,5500000,0,0,3.0,0,West,2074.0,4107.0,13.0, Concrete,4107.0,0
Other,Lalitpur,8000000,0,0,3.0,0,West,2074.0,2053.5,0.0,None,2053.5,0
Imadol,Lalitpur,19500000,5,3,3.0,0,North,2076.0,8316.75,13.0, Gravelled,8316.75,0
Other,Lalitpur,3700000,0,0,3.0,0,East,2074.0,1369.0,5.0, Blacktopped,1369.0,0
Other,Lalitpur,4000000,0,0,3.0,0,North,2074.0,16428.0,20.0, Blacktopped,16428.0,0
Imadol,Lalitpur,15000000,4,3,3.0,0,South,2074.0,7974.5,13.0, Gravelled,7974.5,0
Imadol,Lalitpur,19000000,4,3,3.0,0,South East,2074.0,1029.75,10.0, Gravelled,1029.75,0
Imadol,Lalitpur,23500000,4,3,3.0,0,South,2074.0,11961.75,20.0, Gravelled,11961.75,6
Imadol,Lalitpur,18000000,5,4,3.0,0,North West,2074.0,1026.75,11.0, Gravelled,1026.75,7
Imadol,Lalitpur,18500000,3,3,3.0,2,South,2076.0,4671.75,13.0, Gravelled,4671.75,9
Other,Lalitpur,6500000,0,0,3.0,0,North,2074.0,4107.0,20.0,None,4107.0,0
Other,Lalitpur,5500000,0,0,3.0,0,South East,2074.0,5476.0,13.0,None,5476.0,0
Other,Lalitpur,4800000,2,1,1.0,1,West,2018.0,1026.75,13.0, Gravelled,1026.75,9
Other,Lalitpur,26000000,0,0,3.0,0,South,2074.0,19594.0,12.0, Blacktopped,19594.0,0
Other,Lalitpur,2300000,0,0,3.0,0,South,2074.0,4671.75,13.0, Soil Stabilized,4671.75,0
Other,Lalitpur,19500000,4,4,2.0,1,West,2076.0,8319.75,20.0, Gravelled,8319.75,17
Other,Lalitpur,26500000,4,4,2.0,1,East,2075.0,1369.0,16.0, Gravelled,1369.0,12
Other,Lalitpur,29500000,5,3,3.0,4,East,2074.0,1369.0,0.0,None,1369.0,10
Imadol,Lalitpur,11000000,3,1,1.0,0,North,2074.0,1026.75,14.0, Gravelled,1026.75,0
Imadol,Lalitpur,13000000,2,1,1.0,0,East,2074.0,11964.75,13.0, Gravelled,11964.75,0
Imadol,Lalitpur,17500000,0,0,3.0,0,South,2074.0,1026.75,13.0,None,1026.75,9
Imadol,Lalitpur,15000000,0,0,3.0,0,South,2074.0,7974.5,13.0, Gravelled,7974.5,0
Other,Lalitpur,1450000,0,0,3.0,0,North,2074.0,11961.75,13.0, Blacktopped,11961.75,0
Other,Lalitpur,12000000,2,1,1.0,1,East,2016.0,700.0,20.0, Blacktopped,700.0,9
Bhaisepati,Lalitpur,26000000,5,4,3.0,0,North,2074.0,1369.0,13.0, Blacktopped,1369.0,9
Other,Lalitpur,15000000,0,0,3.0,0,West,2074.0,342.25,40.0, Paved,342.25,0
Other,Lalitpur,1650000,0,0,3.0,0,South,2074.0,11961.75,10.0, Soil Stabilized,11961.75,0
Other,Lalitpur,30000000,4,4,3.0,2,North,2074.0,1369.0,13.0, Blacktopped,1369.0,0
Other,Lalitpur,2500000,0,0,3.0,0,East,2074.0,1369.0,13.0, Gravelled,1369.0,0
Other,Lalitpur,6000000,0,0,3.0,0,East,2074.0,2738.0,20.0, Gravelled,2738.0,0
Other,Lalitpur,10000000,0,0,3.0,0,West,2074.0,1711.25,12.0, Soil Stabilized,1711.25,0
Other,Lalitpur,25000000,0,0,3.0,0,West,2074.0,2738.0,14.0, Gravelled,2738.0,0
Imadol,Lalitpur,21000000,5,3,3.0,3,East,2014.0,1026.75,13.0, Blacktopped,1880.0,8
Other,Lalitpur,5500000,0,0,3.0,0,West,2074.0,3764.75,10.0, Gravelled,3764.75,0
Other,Lalitpur,5000000,0,0,3.0,0,East,2074.0,1711.25,20.0, Blacktopped,1711.25,0
Other,Lalitpur,12500000,0,0,2.0,0,East,2074.0,1026.75,13.0, Gravelled,1026.75,0
Other,Lalitpur,1000000,0,0,3.0,0,West,2074.0,1711.25,4.0, Soil Stabilized,1711.25,0
Other,Lalitpur,11500000,0,0,1.0,0,East,2074.0,11294.25,13.0,None,11294.25,0
Bhaisepati,Lalitpur,28500000,3,5,3.0,1,South West,2019.0,8659.0,18.0, Blacktopped,8659.0,7
Other,Lalitpur,46500000,0,0,2.0,0,East,2070.0,1369.0,21.0, Blacktopped,1406.28865772,9
Other,Lalitpur,2200000,0,0,3.0,0,South,2074.0,1711.25,20.0, Blacktopped,1711.25,0
Other,Lalitpur,9000000,0,0,3.0,0,North,2074.0,3000.0,20.0, Blacktopped,3000.0,0
Other,Lalitpur,33000000,0,0,3.0,2,North,2016.0,5356.25,13.0, Soil Stabilized,787175.0,3
Other,Lalitpur,3200000,0,0,3.0,0,East,2074.0,7187.25,12.0, Blacktopped,7187.25,0
Other,Lalitpur,1250000,0,0,3.0,0,East,2074.0,2224.625,13.0, Gravelled,2224.625,0
Other,Lalitpur,6000000,0,0,3.0,0,East,2074.0,3764.75,26.0,None,3764.75,0
Other,Lalitpur,22500000,6,3,3.0,1,East,2076.0,8316.75,12.0, Blacktopped,11499600.0,1
Other,Lalitpur,2350000,0,0,0.0,0,South,2074.0,1026.75,13.0, Blacktopped,1026.75,0
Bhaisepati,Lalitpur,19000000,4,5,3.0,1,East,2019.0,1900.0,15.0, Gravelled,1900.0,8
Bhaisepati,Lalitpur,2600000,0,0,3.0,0,South,2074.0,12647.25,13.0,None,12647.25,0
Other,Lalitpur,16000000,0,0,0.0,1,North,2074.0,1026.75,13.0, Gravelled,1026.75,0
Other,Lalitpur,1250000,0,0,3.0,0,East,2074.0,2738.0,22.0, Gravelled,2738.0,0
Other,Lalitpur,19500000,6,5,3.0,0,South,2074.0,1369.0,14.0,None,1369.0,6
Other,Lalitpur,4500000,0,0,3.0,0,North,2074.0,1197.875,10.0,None,1197.875,0
Other,Lalitpur,2800000,0,0,3.0,0,South,2074.0,2429.975,20.0,None,2429.975,0
Other,Lalitpur,1600000,0,0,3.0,0,North,2074.0,5476.0,20.0,None,5476.0,0
Other,Lalitpur,1700000,0,0,3.0,0,North,2074.0,400.0,15.0, Blacktopped,400.0,0
Imadol,Lalitpur,2500000,0,0,3.0,0,South,2074.0,12648.25,12.0,None,12648.25,0
Other,Lalitpur,1000000,0,0,3.0,0,North,2074.0,2738.0,20.0, Gravelled,2738.0,0
Other,Lalitpur,1300000,0,0,3.0,0,South,2074.0,700.0,20.0, Blacktopped,700.0,0
Other,Lalitpur,600000,0,0,3.0,0,South,2074.0,500.0,15.0, Blacktopped,500.0,0
Other,Lalitpur,700000,0,0,3.0,0,North,2074.0,600.0,15.0, Blacktopped,600.0,3
Bhaisepati,Lalitpur,9000000,0,0,3.0,0,East,2074.0,8316.75,12.0, Gravelled,8316.75,0
Other,Lalitpur,40000000,0,0,3.0,0,East,2074.0,35594.0,13.0, Gravelled,35594.0,0
Other,Lalitpur,3200000,0,0,3.0,0,North,2074.0,700.0,15.0, Blacktopped,700.0,0
Bhaisepati,Lalitpur,3600000,0,0,3.0,0,South,2074.0,1369.0,12.0,None,1369.0,0
Other,Lalitpur,25500000,4,4,2.5,0,North West,2074.0,1437.45,14.0, Gravelled,1437.45,7
Other,Lalitpur,24000000,12,4,3.0,4,South East,2074.0,1369.0,0.0,None,1369.0,7
Imadol,Lalitpur,16500000,5,3,3.0,0,South,2074.0,1197.875,13.0, Blacktopped,1197.875,6
Other,Lalitpur,1250000,0,0,3.0,0,North,2074.0,27380.0,20.0,None,27380.0,0
Bhaisepati,Lalitpur,44500000,5,5,3.0,0,North,2074.0,2224.625,16.0, Gravelled,2224.625,0
Other,Lalitpur,2200000,0,1,4.0,10,East,2074.0,1000.0,14.0, Paved,1000.0,0
Imadol,Lalitpur,14200000,2,1,1.0,4,East,2074.0,1197.875,20.0, Gravelled,1197.875,0
Other,Lalitpur,1400000,0,0,3.0,0,South,2074.0,2395.75,23.0,None,2395.75,0
Other,Lalitpur,20500000,0,0,3.0,0,South,2074.0,1369.0,10.0, Gravelled,1369.0,7
Other,Lalitpur,600000,0,0,3.0,0,South East,2074.0,12663.25,15.0, Soil Stabilized,12663.25,0
Other,Lalitpur,42000000,6,5,4.0,5,South West,2068.0,3764.75,0.0, Blacktopped,3764.75,15
Other,Lalitpur,1850000,0,0,3.0,0,South,2074.0,1369.0,20.0, Soil Stabilized,1369.0,0
Other,Lalitpur,2250000,0,0,3.0,0,South,2074.0,1369.0,13.0, Soil Stabilized,1369.0,0
Other,Lalitpur,2600000,0,0,3.0,0,South,2074.0,4107.0,26.0,None,4107.0,0
Bhaisepati,Lalitpur,2600000,0,0,3.0,0,North,2074.0,1711.25,13.0, Soil Stabilized,1711.25,0
Other,Lalitpur,600000,0,0,3.0,0,East,2074.0,21904.0,20.0,None,21904.0,0
Other,Lalitpur,35000000,5,4,3.0,0,South,2074.0,1026.75,20.0,None,1026.75,6
Imadol,Lalitpur,22500000,7,4,3.0,0,South West,2074.0,1129.425,13.0,None,1129.425,0
Other,Lalitpur,15100000,0,0,2.0,0,North,2074.0,1095.2,0.0,None,1095.2,5
Imadol,Lalitpur,1700000,0,0,3.0,0,South,2074.0,1200.0,0.0,None,1200.0,0
Other,Lalitpur,600000,0,0,3.0,0,South West,2074.0,200.0,0.0,None,200.0,0
Other,Lalitpur,1500000,0,0,3.0,0,West,2074.0,600.0,0.0,None,600.0,1
Other,Lalitpur,600000,0,0,3.0,0,South East,2074.0,500.0,0.0,None,500.0,0
Other,Lalitpur,1700000,0,0,3.0,0,South West,2074.0,1711.25,20.0,None,1711.25,0
Other,Lalitpur,5860000,0,0,3.0,0,South West,2074.0,1372.0,26.24672, Gravelled,1372.0,0
Bhaisepati,Lalitpur,39077000,4,4,3.0,1,South,2076.0,10028.0,16.0, Concrete,10028.0,7
Other,Lalitpur,37500000,6,5,4.0,0,South West,2074.0,5698.5,13.0,None,5698.5,0
Other,Lalitpur,27000000,5,3,3.0,0,West,2074.0,4673.75,22.0, Blacktopped,4673.75,5
Other,Lalitpur,21500000,0,0,3.0,0,South West,2074.0,8659.0,10.0,None,8659.0,5
Other,Lalitpur,40000000,4,2,3.0,2,East,2074.0,2738.0,20.0,None,2738.0,6
Other,Lalitpur,3500000,0,0,3.0,0,North,2074.0,6845.0,13.0, Blacktopped,6845.0,0
Other,Lalitpur,14500000,10,0,3.0,4,East,2074.0,1060.975,10.0,None,1060.975,6
Other,Lalitpur,1400000,0,0,3.0,0,North,2074.0,12307.0,13.0,None,12307.0,0
Other,Lalitpur,9000000,4,1,1.0,0,West,2074.0,1095.2,10.0, Soil Stabilized,1095.2,2
Other,Lalitpur,25000000,3,3,2.0,1,South West,2074.0,9001.25,0.0,None,9001.25,9
Other,Lalitpur,12500000,3,2,3.0,3,South,2074.0,1026.75,10.0,None,1026.75,7
Other,Lalitpur,20000000,5,4,3.0,3,North,2074.0,1027.75,16.0,None,1027.75,7
Imadol,Lalitpur,16000000,4,4,3.0,2,South East,2075.0,1026.75,13.0,None,1026.75,5
Bhaisepati,Lalitpur,7500000,2,2,1.0,2,West,2074.0,800.0,24.0,None,800.0,6
Other,Lalitpur,25000000,4,3,3.0,1,South,2072.0,12304.0,13.0,None,12304.0,8
Bhaisepati,Lalitpur,2400000,0,0,3.0,0,South East,2074.0,2053.5,16.0,None,2053.5,0
Other,Lalitpur,14500000,4,3,2.0,1,South East,2074.0,1714.25,13.0,None,1714.25,10
Other,Lalitpur,16500000,3,2,10.0,0,East,2074.0,1350.0,20.0,None,1350.0,0
Other,Lalitpur,950000,0,0,3.0,0,South,2074.0,3422.5,24.0,None,3422.5,0
Other,Lalitpur,2000000,0,0,3.0,0,West,2074.0,5357.25,14.0,None,5357.25,0
Bhaisepati,Lalitpur,2650000,0,0,3.0,0,North,2074.0,2738.0,13.0,None,2738.0,0
Other,Lalitpur,6800000,0,0,3.0,0,East,2074.0,2053.5,15.0,None,2053.5,0
Other,Lalitpur,33000000,8,7,3.5,2,East,2075.0,2429.975,10.0,None,3400.0,10
Other,Lalitpur,2800000,0,0,3.0,0,South,2074.0,2738.0,24.0,None,2890.0,0
Other,Lalitpur,12500000,2,1,1.0,1,East,2074.0,683.0,20.0,None,683.0,11
Other,Lalitpur,1550000,0,0,3.0,0,North East,2074.0,7529.5,22.0,None,7529.5,0
Bhaisepati,Lalitpur,3500000,0,0,3.0,0,South,2074.0,1711.25,13.0,None,1711.25,0
Bhaisepati,Lalitpur,29000000,3,2,3.0,1,South,2075.0,5014.0,15.0,None,304602.5,12
Bhaisepati,Lalitpur,3800000,0,0,3.0,0,South East,2074.0,1711.25,13.0,None,1711.25,0
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,East,2074.0,1711.25,0.0,None,1711.25,0
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,East,2074.0,2053.5,0.0,None,2053.5,0
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,West,2074.0,1369.0,0.0,None,1369.0,0
Bhaisepati,Lalitpur,5500000,0,0,3.0,0,West,2074.0,2738.0,20.0,None,2738.0,1
Other,Lalitpur,25000000,6,3,3.0,2,North,2074.0,5359.25,10.0,None,5359.25,2
Other,Lalitpur,40000000,6,4,3.0,3,East,2069.0,4107.0,10.0,None,4107.0,7
Other,Lalitpur,23000000,7,3,3.0,2,North East,2074.0,9003.25,16.0,None,9003.25,0
Bhaisepati,Lalitpur,21000000,10,5,3.0,2,North East,2074.0,8659.0,16.0,None,8659.0,1
Bhaisepati,Lalitpur,28000000,12,5,3.0,1,North,2074.0,8659.0,13.0,None,8659.0,1
Other,Lalitpur,6500000,4,3,3.0,5,North,2074.0,10267.5,30.0,None,10267.5,13
Other,Chitwan,7700000,4,2,2.0,1,East,2017.0,2053.5,16.0, Gravelled,2053.5,6
Other,Chitwan,10500000,4,2,3.0,1,South,2009.0,1369.0,13.0, Blacktopped,1369.0,3
Other,Chitwan,1600000,0,0,3.0,0,South East,2074.0,19054.0,30.0, Blacktopped,19054.0,2
Other,Chitwan,2000000,0,0,3.0,0,East,2074.0,23817.5,20.0, Gravelled,23817.5,0
Other,Chitwan,3050000,0,0,3.0,0,South,2074.0,577.85,164.042, Blacktopped,577.85,0
Other,Chitwan,80000,6,3,3.0,10,South,2019.0,2700.0,26.0, Blacktopped,2700.0,5
Other,Chitwan,900000,0,0,3.0,0,East,2074.0,200.025,10.0, Blacktopped,200.025,0
Other,Chitwan,7500000,2,1,1.0,2,East,2072.0,133.35,19.68504, Blacktopped,133.35,7
Other,Chitwan,2500000,0,0,3.0,0,North,2074.0,17693.0,19.68504, Gravelled,17693.0,0
Other,Chitwan,5000000,0,0,3.0,0,North,2074.0,133.35,19.68504, Gravelled,133.35,0
Other,Chitwan,5000000,2,1,1.0,0,South,2074.0,133.35,19.68504, Blacktopped,133.35,0
Other,Chitwan,1200000,0,0,3.0,0,South East,2074.0,40830.0,20.0, Gravelled,40830.0,0
Other,Chitwan,350000,0,0,3.0,0,East,2074.0,4908.020225,26.24672, Gravelled,4908.020225,0
Other,Chitwan,13500000,3,3,3.0,3,South,2074.0,222.25,19.68504, Blacktopped,222.25,5
Other,Chitwan,23000000,11,6,3.0,3,North,2019.0,222.25,20.0, Blacktopped,222.25,7
Other,Chitwan,3800000,0,0,3.0,0,West,2074.0,444.5,29.52756, Blacktopped,444.5,3
Other,Chitwan,9000000,0,0,3.0,0,East,2074.0,1361.0,20.0,None,1361.0,0
Other,Chitwan,23000000,15,6,3.0,10,North,2075.0,222.25,20.0, Blacktopped,222.25,7
Other,Chitwan,3800000,0,0,3.0,0,West,2074.0,1361.0,29.52756, Blacktopped,1361.0,0
Other,Chitwan,1300000,0,0,3.0,0,North,2074.0,5444.0,10.0, Soil Stabilized,5444.0,0
Other,Dharan,700000,0,0,3.0,0,East,2074.0,288.925,25.0, Blacktopped,288.925,0
Other,Dharan,1600000,0,0,3.0,0,East,2074.0,9527.0,0.0, Gravelled,9527.0,0
Other,Dharan,2000000,0,0,3.0,0,East,2074.0,400.05,12.0, Paved,400.05,0
Other,Dharan,10000000,0,0,3.0,0,West,2074.0,222.25,15.0, Blacktopped,222.25,0
Other,Dharan,8500000,0,0,3.0,0,West,2074.0,111.125,15.0, Gravelled,111.125,0
Other,Dharan,8000000,0,0,3.0,0,West,2074.0,111.125,52.0, Blacktopped,111.125,0
Other,Dharan,330000,0,0,3.0,0,East,2074.0,1361.0,20.0, Gravelled,1361.0,0
Other,Dharan,490000,0,0,3.0,0,West,2074.0,1361.0,30.0, Blacktopped,1361.0,0
Other,Dharan,12500000,0,0,2.0,0,North,2074.0,355.6,15.0, Blacktopped,355.6,0
Other,Dharan,380000,0,0,3.0,0,West,2074.0,222.25,15.0, Soil Stabilized,222.25,0
Other,Makwanpur,700000,4,2,1.0,1,North,2074.0,488.95,13.12336, Paved,488.95,3
Other,Makwanpur,500000,0,0,3.0,0,South,2074.0,222.25,19.68504, Paved,222.25,0
Other,Makwanpur,20000000,4,4,2.0,4,East,2019.0,1369.0,14.0, Paved,1369.0,3
Other,Makwanpur,16000000,0,0,3.0,0,North,2074.0,177.8,15.0,None,177.8,0
Other,Makwanpur,2500000,0,0,3.0,0,East,2074.0,13610.0,25.0, Blacktopped,13610.0,0
Other,Makwanpur,200000,0,0,3.0,0,East,2074.0,311.15,26.24672, Blacktopped,311.15,0
